sexo Idade REG Q1 Q2 Q3 Ramo_atividade Ocupação UF Q402 Q403 Q404 Q405 Q406 Q407 Q501 Q502 Q7 Q8 Q12P1A Q12P2A Q12P2B Q18 Q21 Q22A P1 P8 P9 P1001 P1002 P1003 P1004 P1101 P1102 P1103 P1104 P1105 P12 P24 P25 P26 P29 P30 D4 D12A Q13B2 Q13B2A Q10A Q10B Q11 Q12P1B Q13A Q13B Q22B Q22C Q22D P1A D51 D52 Q1501 Q1502 Q1503 Q1504 Q1505 Q1506 Q1507 Q1508 Q1509 Q1510 Q1511 Q1512 Q1513 Q1514 Q1515 Q1516 Q1517 Q1518 Q1519 Q1520 Q1521 Q1522 Q1523 Q1524 Q1525 Q1526 Escolaridade Q14A Q14B P201 P203 P204 P205 P207 P208 P209 P210 P211 P212 P213 P216 P217 P215 P202 P206 P214 P18 Q1601 Q1602 Q1603 Q1604 Q1605 Q1606 Q1607 Q1608 Q1609 Q1610 Q1611 Q1612 Q1613 Q1614 Q1615 Q1616 Q1617 Q1618 Q1619 Q1620 Q1621 P301 P302 P304 P305 P308 P309 P310 P311 P312 P303 P307 P306 P401 P402 P403 P404 P405 P406 P407 P408 P409 P410 P411 P412 P5 P601 P602 P603 P604 P605 P606 P607 P608 P609 P610 P611 P612 P613 P614 P615 P616 P27 D11 D10 D9Renda D7 seq Patterns FreqPatterns initial_gik1 initial_gik2 initial_gik3 final_gik1 final_gik2 final_gik3
2 7 3 3 3 3 10 4 19 1 5 1 4 1 1 1 1 1 1 1 1 4 12 5 2 1 4 3 1 1 5 5 1 1 1 1 5 1 2 6 6 2 3 6 2 4 7 2 28 5 14 1 2 2 32 6 4 2 2 5 12 12 12 4 12 12 3 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 11 6 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 5 4 12 12 5 5 12 12 12 12 4 12 12 12 12 12 12 12 3 12 12 12 2 2 6 6 6 6 6 6 5 6 6 6 3 4 4 4 4 4 4 4 4 4 3 4 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 9 3 15 1266 273333104191514111111114125214311551111512662362472285141223264225121212412123121212121212121212121212121212121211652222222222222222125412125512121212412121212121212312121222666666566634444444443421111111111111111239315 1 0,3333 0,3333 0,3333 0 0,9789 0,0211
1 6 3 1 2 1 3 3 19 1 2 5 2 1 1 5 1 1 1 1 1 1 6 2 1 2 1 1 5 5 1 2 1 1 1 1 4 1 1 2 1 2 1 1 3 1 1 2 28 5 3 1 1 5 28 2 30 2 1 6 1 9 5 5 6 5 6 6 5 5 5 5 2 2 5 5 5 2 3 2 4 6 5 6 7 4 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 10 6 4 5 9 3 4 5 3 9 9 8 11 5 3 12 1 9 3 2 1 1 1 6 2 4 3 2 6 2 2 3 2 2 2 2 4 2 2 2 2 2 2 4 2 2 2 3 7 10 10 5 9 9 9 5 5 5 7 7 3 7 4 5 3 3 3 1267 16312133191252115111111621211551211114112121131122853115282302161955656655552255523246567455222222222222222224106459345399811531219321116243262232222422222242223710105999555773745333 1 0,3333 0,3333 0,3333 0,0257 0 0,9743
2 2 3 4 3 5 11 4 19 1 5 1 5 1 1 1 2 1 1 5 5 7 11 5 2 2 2 1 1 1 1 1 2 1 1 1 1 1 2 2 1 1 1 3 1 5 7 4 28 5 17 3 16 2 32 6 30 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 2 2 5 2 2 2 2 1 5 1 3 1 3 3 3 3 4 4 2 4 3 3 2 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 5 1 16 1268 22343511419151511121155711522211111211111221113157428517316232630221111111111111111111111111141522222222222222222511111111111111111111121225222215131333344243321111111111121111115116 1 0,3333 0,3333 0,3333 1 0 0
2 6 3 4 3 2 6 3 19 1 5 2 1 1 2 3 1 1 1 1 1 2 11 1 2 2 1 2 1 1 1 1 1 1 1 1 1 1 1 2 1 2 2 3 2 1 2 2 28 3 9 1 15 2 32 6 30 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 1 6 1 12 1 6 12 6 6 1 6 6 12 1 6 6 1 6 6 12 12 6 2 2 2 2 2 2 5 6 2 2 5 2 1 1 1 1 3 3 3 3 1 3 3 2 2 1 1 1 6 1 6 6 6 6 1 1 1 1 6 6 6 2 2 3 1 3 1269 2634326319152112311111211122121111111111121223212228391152326302211111111111111111111111111755222222222222222121611216126616612166166121262222225622521111333313322111616666111166622313 1 0,3333 0,3333 0,3333 0,6668 0,1578 0,1754
2 7 3 3 1 2 10 4 19 3 3 1 2 5 2 2 1 1 1 2 2 7 11 4 2 1 1 2 1 1 1 1 1 5 1 1 1 1 2 10 11 2 2 6 3 2 7 1 15 3 17 2 16 1 26 2 11 2 2 1 12 12 12 6 12 6 12 12 12 12 12 3 12 12 12 11 12 6 11 12 1 12 12 12 11 5 1 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 1 6 12 12 12 6 12 11 12 12 1 12 11 12 6 12 12 3 1 12 12 6 2 2 7 7 2 2 2 2 2 3 2 2 1 1 2 3 2 1 1 1 1 1 2 2 1 1 11 11 11 11 11 11 11 11 1 1 11 9 9 6 9 2 2 3 8 12 1270 27331210419331252211122711421121111151111210112263271153172161262112211212126126121212121231212121112611121121212115152222222222222221216121212612111212112111261212311212622772222232211232111112211111111111111111111119969223812 1 0,3333 0,3333 0,3333 0,0239 0,8073 0,1688
1 7 3 1 1 2 10 4 19 2 5 1 1 2 5 2 2 1 1 1 1 2 11 5 1 1 2 2 1 2 1 1 1 1 1 1 5 1 1 1 1 2 2 1 2 1 1 2 28 3 9 1 1 5 8 2 4 2 1 1 1 1 1 3 1 1 1 2 1 1 3 1 3 1 3 2 1 1 1 1 1 1 1 2 1 5 5 5 2 1 2 2 2 2 2 2 1 1 2 2 1 2 1 1 1 1 1 1 1 1 1 3 11 2 12 1 9 12 2 1 1 12 1 1 1 1 1 2 1 6 2 6 1 1 4 3 1 2 2 1 1 1 3 1 1 2 4 1 1 4 3 2 1 1 1 3 3 3 11 11 6 1 6 1 3 3 3 1 8 6 3 4 12 1271 1731121041925112522111121151122121111115111122121122839115824211111311121131313211111112155521222222112212111111111311212191221112111112162611431221113112411432111333111161613331863412 1 0,3333 0,3333 0,3333 0,725 0 0,275
2 3 3 4 4 3 10 4 19 1 5 1 4 1 1 5 5 1 1 4 4 7 14 5 2 2 1 1 1 1 1 5 1 1 1 1 5 1 2 2 7 2 1 3 2 1 2 2 28 4 17 1 2 2 32 6 30 2 2 11 12 1 1 1 1 1 12 12 1 1 12 1 1 1 1 1 1 1 1 1 12 12 1 12 1 7 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 1 1 1 1 1 1 1 1 1 1 11 1 1 1 1 1 1 1 11 1 1 1 1 1 4 2 4 2 4 6 2 4 6 2 3 3 3 3 3 3 3 3 3 3 3 3 2 6 2 1 1 1 3 6 1 3 1 2 1 4 2 1 4 16 2 5 3 10 1272 233443104191514115511447145221111151111512272132122284171223263022111211111121211121111111111212112175522222222222222212111111111111111111111111114242462462333333333333262111361312142141625310 1 0,3333 0,3333 0,3333 0,8065 0,1935 0
1 6 3 2 1 2 7 1 19 1 4 1 5 1 1 5 4 1 1 4 4 7 11 5 2 1 1 2 1 1 5 1 1 1 1 1 1 1 2 1 10 2 2 3 2 4 7 2 28 5 17 4 16 2 32 6 4 2 2 1 1 1 1 11 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 9 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 4 1 1 1 1 1 1 1 1 1 1 11 1 1 1 1 1 1 1 1 1 1 1 1 6 6 6 6 6 6 1 3 6 3 1 1 3 4 4 2 4 4 4 4 4 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 5 8 1 1273 16321271191415115411447115211211511111112110223247228517416232642211111111111111111111111111195522222222222222212411111111111111111111111166666613631134424444412111111111111111122581 1 0,3333 0,3333 0,3333 1 0 0
1 2 3 4 3 5 9 1 19 1 5 4 5 1 5 1 4 1 2 4 4 7 8 5 2 1 1 1 1 4 1 4 1 4 1 1 1 1 1 5 1 2 2 3 1 3 7 1 10 5 17 3 16 2 32 6 4 2 2 1 1 1 1 1 1 1 1 1 1 1 9 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 3 1 1 3 1 1 10 1 1 1 1 1 1 1 1 1 1 2 1 1 1 3 3 3 2 4 2 3 4 3 1 3 7 2 2 1 1 3 3 3 3 1 1 3 3 2 1 1 2 5 5 5 5 5 2 2 1 2 5 1 2 1 4 2 5 8 4 1274 12343591191545151412447852111141414111115122313711051731623264221111111111191111111111111175522222222222222222431131110111111111121113332423431372211333311332112555552212512142584 1 0,3333 0,3333 0,3333 0,7833 0 0,2167
1 4 3 2 3 1 6 3 19 1 4 1 1 1 1 1 3 1 5 1 1 2 11 5 2 1 1 2 1 1 1 2 1 4 2 1 1 3 1 5 4 1 1 1 3 4 7 1 8 5 9 1 15 1 8 2 4 2 2 1 12 1 6 1 8 1 6 12 12 12 6 1 2 1 6 12 1 12 12 1 6 6 12 1 11 7 5 5 1 1 2 2 1 1 1 2 1 2 2 2 1 1 1 1 2 1 1 1 1 1 1 1 11 1 1 1 1 1 1 1 1 12 1 1 1 1 1 6 1 4 2 3 2 3 6 2 2 4 2 4 1 3 3 3 3 4 3 1 3 4 1 3 1 1 1 1 6 1 6 6 9 1 1 1 1 1 1 5 4 2 5 3 3 1275 1432316319141111131511211521121112142113154111347185911518242211216181612121261216121121216612111755112211121222111121111111111111111112111116142323622424133334313413111161669111111542533 1 0,3333 0,3333 0,3333 0,6974 0,0432 0,2593
1 3 3 1 1 2 7 1 19 1 5 1 5 2 1 1 5 1 1 5 5 7 14 5 1 2 1 2 1 5 1 1 1 1 1 5 1 1 2 2 7 1 1 1 3 8 7 2 28 4 17 1 2 5 31 6 30 1 2 1 12 6 12 6 12 12 7 12 12 12 6 12 8 12 9 8 7 7 12 12 8 6 7 6 11 7 5 5 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1 2 5 4 12 12 8 9 9 10 9 12 11 6 6 8 5 12 12 6 1 12 6 1 2 2 6 2 6 2 6 6 2 1 6 2 3 3 3 3 3 3 3 3 3 3 4 2 2 1 1 1 1 1 1 8 1 3 1 6 1 7 4 3 1 1 2 5 2 1 1276 1331127119151521151155714512121511111511227111387228417125316301211261261212712121261281298771212867611755221222222222222125412128991091211668512126112612262626621623333333333422111111813161743112521 1 0,3333 0,3333 0,3333 0,0756 0,3508 0,5736
2 4 3 4 3 3 6 3 19 1 5 2 1 2 1 5 4 4 2 4 4 7 11 4 2 1 1 1 2 1 1 1 2 1 1 1 1 1 2 2 1 1 1 3 3 4 7 2 28 5 17 4 16 2 32 6 17 2 2 7 1 4 1 6 3 3 1 3 6 1 4 2 3 5 1 6 3 3 6 4 5 4 1 1 1 6 4 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 6 1 1 3 1 1 11 1 1 6 1 1 1 1 1 1 1 1 1 1 1 6 1 6 6 6 4 3 6 1 6 6 6 4 1 3 3 3 3 4 3 3 3 4 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 2 5 3 3 1277 2434336319152121544244711421112111211111221113347228517416232617227141633136142351633645411164522222222222222222261131111116111111111116166643616664133334333412111111111111111142533 1 0,3333 0,3333 0,3333 0,7409 0 0,2591
2 6 3 3 3 1 10 4 19 1 5 1 5 1 1 3 3 1 5 1 1 2 14 4 2 1 1 1 5 5 1 1 1 1 1 5 5 1 1 2 4 2 1 1 3 8 7 2 28 5 9 1 15 2 32 6 4 2 2 1 12 12 12 12 12 12 12 12 12 12 11 12 12 12 12 12 12 12 12 12 12 12 12 12 11 3 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 6 1 1 1 8 1 1 11 11 1 1 1 1 1 1 12 1 1 1 1 1 1 2 5 6 6 5 3 4 3 3 3 5 7 2 4 3 3 3 3 3 3 3 3 3 3 2 1 1 1 6 6 1 6 6 8 5 6 1 1 5 1 5 1 6 11 3 14 1278 26333110419151511331511214421115511111551124211387228591152326422112121212121212121212111212121212121212121212121211355222222222222222226111811111111111112111111256653433357243333333333211166166856115151611314 1 0,3333 0,3333 0,3333 0,4773 0,4748 0,0479
1 4 3 3 2 4 10 4 19 1 5 1 1 5 1 1 5 1 1 1 1 2 2 4 2 2 1 2 5 5 1 1 1 1 1 1 1 1 2 4 1 2 2 2 2 8 7 2 28 5 9 1 15 2 32 6 30 2 2 2 2 2 2 7 1 2 2 2 2 2 5 2 2 3 2 2 2 2 1 3 2 2 2 3 2 7 4 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 1 1 1 1 1 1 6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 4 4 3 4 1 1 6 2 4 4 3 2 3 1 1 1 4 4 4 3 3 4 3 2 6 5 6 5 5 5 5 5 6 6 5 5 7 4 5 6 3 6 3 8 16 1279 143324104191511511511112242212551111111124122228722859115232630222222712222252232222132223274322222222222222222511111161111111111111124434116244323111444334326565555566557456363816 1 0,3333 0,3333 0,3333 0,529 0 0,471
2 4 3 4 4 3 4 3 19 1 5 1 5 1 1 5 5 1 1 5 5 7 14 5 2 1 1 1 1 5 1 5 1 1 1 5 5 1 2 2 1 1 1 3 2 8 7 2 28 1 17 8 16 2 32 6 8 2 2 11 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 11 4 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 12 12 6 11 12 1 12 12 11 5 4 12 12 12 12 6 6 12 12 4 5 1 4 3 6 4 6 4 2 2 6 7 4 1 4 4 2 3 4 4 4 2 4 1 1 6 1 3 2 2 1 1 1 1 1 1 1 1 1 1 1 3 3 11 3 3 1280 243443431915151155115571452111151511155122111328722811781623268221112121212121212121212121212121212121212121212121211455222222222222222224412126111211212115412121212661212451436464226741442344424116132211111111111331133 1 0,3333 0,3333 0,3333 0 0,9337 0,0663
2 6 3 4 4 4 10 4 19 1 1 5 5 1 5 5 1 1 1 1 1 4 14 3 2 2 2 3 1 1 1 6 1 1 1 5 4 1 2 10 11 1 1 1 3 4 7 2 28 7 14 4 16 2 32 6 30 2 2 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 11 7 1 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 4 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 6 1 4 4 6 6 6 6 3 4 6 4 4 1 4 4 4 4 4 4 4 4 4 1 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 15 2 5 2 14 1281 2634441041911551551111141432223111611154121011111347228714416232630221212121212121212121212121212121212121212121212121211715222222222222222124121212121212121212121212121212121212121212614466663464414444444441221111111111111111525214 1 0,3333 0,3333 0,3333 0 1 0
2 4 3 4 4 5 6 3 19 1 4 1 1 1 1 3 3 1 3 4 4 7 1 5 2 2 1 1 2 1 2 1 1 1 5 6 5 1 2 6 4 2 2 3 3 4 7 2 28 5 17 4 16 2 32 6 30 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6 2 2 2 2 2 7 7 7 2 2 2 5 5 5 5 5 5 5 5 5 5 5 4 3 1 1 1 1 1 1 1 1 1 1 1 12 12 12 1 1 14 2 11 3 3 1282 2434456319141111331344715221121211156512642233472285174162326302211111111111111111111111111711222222222222222126111111111111111111111622222777222555555555554311111111111121212111421133 1 0,3333 0,3333 0,3333 0,6856 0,3144 0
1 2 3 2 1 1 2 1 19 1 5 1 1 5 1 5 5 4 4 1 1 2 11 4 2 1 1 2 5 1 1 5 1 1 1 1 1 1 1 5 1 2 2 3 2 5 7 2 28 5 6 5 16 2 32 6 4 2 2 1 1 12 12 9 1 12 1 12 1 1 11 2 1 1 1 1 1 12 1 1 4 2 2 1 1 2 1 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 1 1 1 1 1 1 11 1 1 1 1 2 6 1 1 2 1 1 1 1 1 6 3 2 5 6 2 2 6 6 2 6 6 3 2 1 2 3 2 3 3 4 4 4 4 1 1 1 2 3 3 1 3 4 5 1 1 1 1 2 1 1 3 2 3 3 1 1283 12321121191511515544112114211251151111111512232572285651623264221112129112112111121111112114221121522222222222222222511111111111126112111116325622662663212323344441112331345111121132331 1 0,3333 0,3333 0,3333 0,8685 0,0235 0,108
2 3 3 3 4 4 10 4 19 1 4 1 2 1 1 4 4 1 1 1 1 2 9 4 2 1 2 2 5 5 1 5 1 1 1 1 5 1 2 5 1 2 1 3 2 4 7 4 28 4 5 4 16 2 32 6 4 2 2 1 12 12 12 4 12 5 5 12 12 12 4 4 6 5 12 4 12 6 6 5 5 7 3 12 11 8 4 5 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 1 1 12 12 1 1 1 11 1 4 1 1 1 1 1 1 12 1 1 1 1 1 6 2 1 6 6 2 5 6 2 2 6 6 3 1 1 1 3 3 4 4 1 3 4 1 3 1 1 1 1 5 3 6 8 6 1 2 4 3 1 3 3 12 3 5 8 10 1284 233344104191412114411112942122551511115125121324742845416232642211212124125512121244651241266557312118452222222222221222211121211111141111111211111621662562266311133441341311115368612431331235810 1 0,3333 0,3333 0,3333 0,4179 0,1328 0,4493
2 7 3 4 4 2 10 4 19 1 5 1 5 1 1 1 5 1 1 5 5 7 6 5 2 2 4 3 1 1 6 1 1 1 5 1 5 1 2 6 7 2 1 6 3 5 7 2 28 5 17 4 16 2 32 6 30 2 2 3 9 6 1 8 6 1 1 1 2 6 6 4 9 6 6 7 6 8 6 5 6 7 7 2 4 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 1 2 12 1 5 10 6 1 1 1 11 1 1 1 1 5 1 8 9 9 1 1 1 7 5 5 6 6 6 6 6 1 6 2 1 3 3 3 3 3 3 3 3 3 3 3 2 6 1 1 1 1 1 1 1 9 10 6 6 3 1 1 6 16 1 3 2 12 1285 273442104191515111511557652243116111515126721635722851741623263022396186111266496676865677242122222222222222221212121510611111111151899111755666661621333333333332611111119106631161613212 1 0,3333 0,3333 0,3333 0,4718 0,1404 0,3878
1 4 3 2 2 1 7 1 19 4 4 4 1 5 4 2 6 1 1 1 1 2 11 4 2 2 1 1 1 1 1 1 1 1 1 5 4 1 1 2 1 2 2 1 2 1 3 2 28 4 9 1 12 2 32 6 30 2 2 2 3 1 6 2 1 9 6 6 1 1 11 1 1 1 6 1 2 3 2 1 9 1 1 6 1 8 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 7 3 1 1 1 1 4 9 4 4 1 7 2 9 5 3 2 1 1 1 1 6 7 7 5 5 5 2 2 5 2 1 5 5 3 3 3 4 4 3 4 4 3 3 4 4 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 3 11 8 13 2 1 1286 14322171194441542611112114221111111115411212212132284911223263022231621966111111161232191161855222222222222222127311114944172953211116775552252155333443443344111111111411111131181321 1 0,3333 0,3333 0,3333 0,6491 0 0,3509
2 4 3 3 3 5 6 3 19 1 5 5 5 5 1 5 5 1 1 1 1 2 11 4 1 1 1 2 1 1 1 1 1 1 5 1 5 1 2 5 1 2 2 3 2 1 1 1 27 5 5 4 16 5 31 6 4 2 2 1 1 1 1 1 1 12 12 1 1 1 1 12 1 1 1 1 1 1 12 1 1 1 1 12 1 7 5 5 2 2 2 2 2 2 2 2 2 2 2 2 1 1 2 2 2 1 1 1 12 1 1 12 11 1 1 1 1 1 1 1 1 12 1 1 12 1 1 6 2 2 2 6 2 2 6 2 2 6 2 3 3 1 1 1 1 4 4 3 3 3 1 2 1 1 1 1 5 1 1 1 4 1 1 4 1 1 1 1 4 1 5 2 3 1287 24333563191555515511112114111211111151512512232111275541653164221111111212111112111111121111121755222222222222112221111211121111111111121112116222622622623311114433312111151114114111141523 1 0,3333 0,3333 0,3333 0,8518 0,1482 0
1 2 3 2 2 2 10 4 19 2 5 1 5 5 1 1 5 1 1 1 1 2 1 5 2 1 1 2 1 1 1 5 1 1 5 5 1 1 2 5 1 2 1 3 2 4 7 2 28 4 5 4 16 2 32 6 4 2 2 1 12 7 11 7 7 3 2 12 5 2 11 8 4 1 3 12 12 12 12 12 3 2 2 6 11 7 2 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 1 3 1 3 1 1 2 11 4 2 1 2 1 7 2 5 1 1 1 1 1 1 5 2 5 3 5 2 1 5 1 2 4 4 3 1 1 3 4 4 2 1 1 3 4 1 1 1 1 1 1 1 1 2 3 5 1 1 6 6 7 9 1 4 2 5 2 11 1288 1232221041925155115111121521121115115511251213247228454162326422112711773212521184131212121212322611725222222222222222121313112114212172511111152535215124431134421134111111112351166791425211 1 0,3333 0,3333 0,3333 0,4863 0,0313 0,4824
1 4 3 3 3 2 6 1 19 1 5 1 5 1 1 2 2 1 1 1 1 2 12 5 2 2 2 2 2 1 2 1 2 1 1 2 2 1 1 5 1 2 1 1 5 1 2 2 28 5 9 1 2 2 32 6 30 2 2 1 11 7 12 1 12 12 1 1 12 12 12 12 1 12 12 4 1 12 12 12 5 12 12 12 11 5 4 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 12 12 1 1 1 11 1 12 3 1 4 12 1 12 12 1 1 12 1 1 2 2 6 6 6 2 7 4 7 2 5 7 2 2 1 4 3 3 4 4 2 2 3 3 1 3 3 4 6 7 6 6 5 4 4 4 7 7 6 6 6 2 5 3 2 1 1289 14333261191515112211112125222221212112211512115122285912232630221117121121211121212121121241121212512121211545222222222222222221112121111111231412112121112112266627472572214334422331334676654447766625321 1 0,3333 0,3333 0,3333 0,2952 0,2862 0,4185
1 7 3 2 3 1 10 4 19 2 5 5 1 4 1 4 2 2 1 1 1 2 6 4 2 2 1 1 1 5 5 1 5 5 1 5 5 1 1 3 7 2 2 1 2 1 2 2 28 5 9 1 7 2 32 6 30 2 2 5 4 11 8 6 10 11 9 6 3 2 8 5 7 5 4 6 11 7 9 10 3 8 2 7 2 2 3 5 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 1 2 1 4 12 12 2 9 10 7 10 11 6 12 12 12 12 12 3 7 8 12 8 5 2 2 3 3 2 2 2 2 2 2 4 2 1 1 1 1 1 1 4 4 1 1 1 1 2 1 3 4 5 6 1 3 8 5 1 5 7 8 4 5 7 13 2 3 2 12 1290 1732311041925514142211126422111551551551137221212228591723263022541186101196328575461179103827223522222212222222212141212291071011612121212123781285223322222242111111441111213456138515784571323212 1 0,3333 0,3333 0,3333 0 0,1092 0,8908
2 4 3 4 4 5 6 3 19 1 2 1 1 1 1 1 1 1 1 1 1 3 1 4 2 2 2 1 1 1 5 1 1 1 1 1 1 1 2 3 5 1 1 3 2 1 2 2 28 5 13 1 15 2 32 6 30 2 2 11 5 11 5 5 5 5 10 5 5 4 5 4 6 5 5 4 11 5 5 5 5 5 5 5 5 3 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 1 12 12 12 10 12 12 12 12 12 11 12 12 12 12 12 12 12 11 12 12 12 2 2 6 2 2 6 6 6 2 2 6 2 1 1 3 3 1 1 3 3 1 3 4 1 2 9 1 1 1 1 4 1 1 9 1 1 1 6 1 1 1 7 1 5 8 3 1291 243445631912111111111131422211151111111235113212228513115232630221151155551055454655411555555553552222222222222221211212121012121212121112121212121212111212122262266622621133113313412911114119111611171583 1 0,3333 0,3333 0,3333 0 0,6234 0,3766
2 4 3 3 4 5 10 4 19 1 5 1 1 1 1 1 4 4 3 1 1 1 5 4 2 2 1 3 5 5 5 2 1 1 1 1 2 1 2 2 4 1 1 3 5 1 2 2 28 3 14 1 2 2 32 6 30 2 2 5 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 11 4 1 1 1 2 2 2 1 1 1 2 1 2 2 2 2 2 1 1 2 1 12 12 12 12 6 12 12 12 12 7 12 12 12 12 12 12 12 7 12 12 12 2 1 2 5 6 5 5 6 2 1 6 5 3 1 2 3 3 3 4 4 3 2 4 2 2 1 1 1 11 11 11 11 1 11 1 1 1 1 1 1 1 5 6 5 1 3 1292 24334510419151111144311154221355521111212241135122283141223263022512121212121212121212121212121212121212121212121211411122211121222221121121212126121212127121212121212127121212212565562165312333443242211111111111111111111156513 1 0,3333 0,3333 0,3333 0 0,9867 0,0133
2 3 3 3 2 2 7 1 19 2 5 4 1 1 2 4 4 1 2 1 1 2 6 5 1 2 2 2 1 1 3 1 1 2 4 2 1 1 2 7 4 2 1 1 2 1 2 1 25 3 9 1 2 5 28 3 30 2 1 3 12 4 7 5 12 4 6 4 12 3 3 3 3 12 12 3 12 3 3 3 5 6 12 12 9 7 4 5 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 1 2 2 5 12 12 1 4 4 7 2 8 6 5 2 1 1 3 1 3 4 2 1 2 2 2 5 2 2 2 5 6 5 2 5 2 3 2 2 3 3 2 2 2 2 3 4 3 2 5 3 3 1 1 3 5 3 3 1 3 3 3 1 1 2 2 2 5 3 2 1293 2333227119254112441211265122211311242112742112121253912528330213124751246412333312123123335612129745222222122222222122512121447286521131342122252225652523223322223432533113533133311222532 1 0,3333 0,3333 0,3333 0,1392 0 0,8608
1 2 3 1 1 4 2 1 19 1 4 1 1 5 4 1 1 1 4 1 1 2 11 2 2 1 1 2 5 1 1 1 1 2 5 4 1 1 1 5 1 1 1 3 1 6 7 1 8 3 9 6 16 1 8 3 4 2 2 1 2 12 12 1 5 5 1 5 12 8 11 12 3 12 12 12 6 5 12 6 9 1 12 12 11 8 5 5 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 5 6 1 1 1 1 6 11 1 9 1 6 1 6 1 6 1 1 1 1 1 6 6 1 2 2 6 1 1 6 1 1 6 1 4 1 1 2 1 1 4 4 1 1 4 1 1 1 6 6 1 6 1 1 7 4 1 7 1 1 6 1 1 8 1 5 3 1 1294 123114211914115411141121122112511112541115111316718396161834221212121551512811123121212651269112121185522222222222222212561111611191616161111166122611611614112114411411166161174171161181531 1 0,3333 0,3333 0,3333 0,5528 0,051 0,3962
